Pesoh,Cinturah,,,,
65.2,102.05,,,,
67.35,87.5,,,,
66.05,92.4,,,,
57,82.15,,,,
54.7,90.95,,,,
54.45,98,,,,
67.75,104.2,,,,
67.8,85.9,,,,
87.85,99.6,,,,
57.45,88.5,,,,
125.75,134.7,,,,
77.8,109.3,,,,
75.8,100.2,,,,
92.7,113.3,,,,
65.15,94.6,,,,
100.85,125.8,,,,
83.4,110,,,,
70.4,78.9,,,,
66,95.15,,,,
74.95,102.25,,,,
84.8,116,,,,
72.5,103,,,,
75,94,,,,
75.4,94.05,,,,
128.1,131,,,,
68.6,96.1,,,,
64.7,94,,,,
66.475,,,,,
50.4,78.9,,,,
44.35,80.6,,,,
81.7,100.5,,,,
56,83,,,,
69,95,,,,
63.4,85.95,,,,
55.2,99.7,,,,
56.3,95.75,,,,
60.025,88.6,,,,
73.6,109.45,,,,
51.8,,,,,
65.8,101.5,,,,
88.15,103,,,,
83,105.5,,,,
94.25,115.3,,,,
69.4,91.5,,,,
97.5,109.95,,,,
67.1,92,,,,
72.5,91.5,,,,
62.55,96.7,,,,
61.6,94,,,,
60.1,89,,,,
72.5,92.05,,,,
47.8,78.5,,,,
54.6,90,,,,
75.2,108.2,,,,
61.1,92.3,,,,
86.7,116.7,,,,
77.9,106.8,,,,
77.6,97.6,,,,
83,115.5,,,,
56.15,84.5,,,,
84.6,105.8,,,,
63.2,87.6,,,,
51,73,,,,
67.25,86.5,,,,
147.05,152.2,,,,
83.25,107.25,,,,
70.35,106.8,,,,
67.6,95.95,,,,
49.625,82.55,,,,
76.6,109.4,,,,
82.25,111.8,,,,
61,91,,,,
65.1,90.4,,,,
100.6,115.1,,,,
77.75,102.3,,,,
59.9,91,,,,
52.675,81.75,,,,
76.7,101.9,,,,
76.95,107.55,,,,
72.5,97.55,,,,
42,89.9,,,,
52.75,84.2,,,,
51.1,87.1,,,,
76.3,103.55,,,,
57.3,91.5,,,,
57.4,81.55,,,,
67.5,96.1,,,,
67.25,105,,,,
74.85,88.9,,,,
56.65,86.05,,,,
47.725,68.6,,,,
72.2,97.25,,,,
50.2,78.15,,,,
73.85,103.15,,,,
82.8,111.5,,,,
38.725,71,,,,
60.5,97.1,,,,
86.7,104.9,,,,
75.1,108.55,,,,
70.9,95.7,,,,
88,120.1,,,,
81.1,105.9,,,,
40.3,67.1,,,,
59.65,95.45,,,,
76.7,107.15,,,,
64.1,92.2,,,,
97.7,115.4,,,,
62.9,82.55,,,,
54,90,,,,
72.1,95.6,,,,
49.4,77.5,,,,
53.1,92.7,,,,
72.45,105.4,,,,
55.5,95.75,,,,
59.3,94.3,,,,
58.55,83.3,,,,
68.56,104.45,,,,
75,105.45,,,,
53.6,77.1,,,,
76.45,112.9,,,,
60.5,89.05,,,,
63.25,98.35,,,,
61.6,83.55,,,,
65.65,99.05,,,,
62.4,88.8,,,,
65.4,95,,,,
56.75,87.4,,,,
97.5,101.15,,,,
46.2,79.5,,,,
62.75,84.25,,,,
49.475,89.95,,,,
50.3,76.3,,,,
61.3,101.95,,,,
75.9,104,,,,
48.4,78.15,,,,
82.3,107.15,,,,
100.95,122.2,,,,
53.7,76,,,,
56.2,79,,,,
61.8,74.2,,,,
87.1,93.4,,,,
69.5,92.7,,,,
64.7,76,,,,
39.65,62,,,,
70.75,94.5,,,,
82.65,107.25,,,,
109.7,126,,,,
88.8,106.5,,,,
107.15,120.15,,,,
65.95,87.8,,,,
90.6,119.6,,,,
56.9,91,,,,
65.4,93.1,,,,
55.25,87.3,,,,
62.2,82.7,,,,
32.65,65.7,,,,
79.25,106,,,,
71.25,101.9,,,,
73.05,106.2,,,,
63.9,93.8,,,,
70.45,96.5,,,,
91.15,105,,,,
104.8,124.6,,,,
64.85,109.4,,,,
61.2,90.1,,,,
58.35,91.2,,,,
58,104.7,,,,
39.8,79.2,,,,
64.875,98.1,,,,
49.95,68,,,,
50.55,87.05,,,,
56.65,88.95,,,,
54.9,90.7,,,,
73.75,104.45,,,,
72.8,104,,,,
41.4,58.3,,,,
53.4,77.7,,,,
54.35,94.1,,,,
68.2,92.5,,,,
60.4,85.7,,,,
56.5,92.9,,,,
56.3,96.5,,,,
61.9,97,,,,
57.9,90,,,,
59.7,99.8,,,,
75.125,81.9,,,,
64.2,69,,,,
102,117.3,,,,
56.3,88.5,,,,
90.1,110.2,,,,
61.2,97.5,,,,
77.3,108.3,,,,
81.95,103.3,,,,
59.5,85.4,,,,
78.75,107.9,,,,
89.1,108.1,,,,
60.9,80.65,,,,
76.7,100.2,,,,
77.9,104.15,,,,
81.7,90,,,,
68,,,,,
92.5,116.3,,,,
109,123.55,,,,
54.6,91.55,,,,
98.3,115.5,,,,
70.65,102.8,,,,
59.6,96.05,,,,
88.65,112.15,,,,
48.85,77.4,,,,
66.8,98.65,,,,
58.95,84,,,,
68.03,94,,,,
66.7,102.5,,,,
63.3,98.15,,,,
32.025,63.3,,,,
85.05,114.8,,,,
66.9,105.6,,,,
54.95,94.75,,,,
74.15,109.9,,,,
67.15,102,,,,
77.65,96.55,,,,
52.6,83.5,,,,
66.35,101.25,,,,
85.5,,,,,
69.65,103.45,,,,
61.25,,,,,
53.8,87.7,,,,
45.425,87,,,,
51.9,89.15,,,,
73.1,93.1,,,,
99.1,120.5,,,,
30.85,56.6,,,,
56.75,83.65,,,,
53.85,89.5,,,,
62.2,96.5,,,,
106.9,115,,,,
77,108,,,,
53.9,68,,,,
60.7,83,,,,
73.5,93,,,,
81.6,110.8,,,,
68.925,96.5,,,,
61.025,95.5,,,,
64.9,87,,,,
77.4,97,,,,
84.5,98.8,,,,
76.1,103,,,,
44.75,68.8,,,,
52,75,,,,
72.8,78,,,,
71.1,80.5,,,,
69.9,85.4,,,,
82.35,105.5,,,,
79.5,108,,,,
67.7,90.5,,,,
71.6,96.2,,,,
78.3,102.8,,,,
54.4,71.2,,,,
117,124.9,,,,
67.55,93,,,,
77,101.25,,,,
73.15,,,,,
76.35,96.15,,,,
84.6,96.15,,,,
72.45,96.4,,,,
73.15,94.9,,,,
79.25,103.3,,,,
60.9,,,,,
64.3,85,,,,
78.1,104.65,,,,
76.5,110.2,,,,
62.425,102.4,,,,
56.9,81.4,,,,
57.705,102.6,,,,
72.45,93.6,,,,
51,74.5,,,,
69.7,99.7,,,,
77.45,95.6,,,,
118.3,124.6,,,,
89.65,103.8,,,,
93.05,119.1,,,,
107.15,117,,,,
72.3,98.1,,,,
50.45,86.55,,,,
63.9,101.05,,,,
46.825,,,,,
45.35,78.55,,,,
57.85,88.55,,,,
72.55,97.5,,,,
64.3,90.3,,,,
60.65,87.75,,,,
76.65,107.4,,,,
102.15,127.3,,,,
60.15,85.85,,,,
68.8,82,,,,
38.725,75.15,,,,
92.7,114.5,,,,
69.1,92.05,,,,
61.8,88,,,,
55.9,93.9,,,,
65.4,97.6,,,,
69.4,99.25,,,,
54.3,78,,,,
65.5,88,,,,
79.4,107,,,,
69.9,95.2,,,,
78.45,88.1,,,,
62.6,94,,,,
69.7,100.65,,,,
51.85,74,,,,
79,122.8,,,,
63.6,102,,,,
61.7,95.5,,,,
72.25,100.15,,,,
83.4,111.55,,,,
56.2,87,,,,
79.15,98.2,,,,
66.65,92.5,,,,
60.65,,,,,
55,87.8,,,,
85.45,106.2,,,,
65.85,82.5,,,,
83.3,109,,,,
79.2,94.4,,,,
94.15,106,,,,
50.4,88,,,,
85.1,114.3,,,,
60.3,92.4,,,,
55.75,105,,,,
60.05,95,,,,
54.825,94.8,,,,
76.3,98.2,,,,
63.4,83.55,,,,
71.075,85.4,,,,
81.1,105.45,,,,
86.7,105.5,,,,
73,82.5,,,,
56.7,88.4,,,,
60.9,81,,,,
75.05,98.2,,,,
71.5,98.4,,,,
75.2,101.8,,,,
69,105,,,,
75.2,105.3,,,,
89,119,,,,
81.725,108.2,,,,
65,92.4,,,,
72,108.15,,,,
72.15,111,,,,
69.05,93.2,,,,
72,95,,,,
54.5,94.25,,,,
59.35,89.7,,,,
92.7,104.3,,,,
73.5,86.7,,,,
88.2,123.7,,,,
88.7,126.2,,,,
64.4,83,,,,
63.3,99.1,,,,
86.7,103.7,,,,
82.3,99.05,,,,
68.95,91.25,,,,
72.05,102.8,,,,
63.45,86.7,,,,
61.625,91.5,,,,
79.45,105.45,,,,
127.55,144.9,,,,
76.5,116.6,,,,
70.35,86.6,,,,
87.6,115.8,,,,
48.8,95.95,,,,
77,103.1,,,,
94.35,118.5,,,,
59.9,104.7,,,,
71.45,102.2,,,,
50.05,73.35,,,,
84.8,102.9,,,,
80.725,106.1,,,,
56.9,93,,,,
63.5,86.1,,,,
47.65,90.9,,,,
57.3,92.65,,,,
58.8,88.6,,,,
71.3,93.4,,,,
62.5,105.7,,,,
58.5,95.9,,,,
71.2,104.75,,,,
119.55,134.7,,,,
64.45,105.2,,,,
68.05,85.8,,,,
53.6,85.1,,,,
54.2,81.35,,,,
73.35,101,,,,
94.2,111.5,,,,
52.5,75.8,,,,
42.15,63.5,,,,
59.1,93,,,,
46.05,87,,,,
63.55,94.75,,,,
58.75,91.35,,,,
98.7,109.6,,,,
52,91.45,,,,
74.1,107,,,,
85.45,122.7,,,,
81.35,91.5,,,,
78.35,90.8,,,,
100.1,117,,,,
57.1,79.8,,,,
69.2,105.1,,,,
56.7,86.25,,,,
54.25,77.9,,,,
59.8,86.1,,,,
72.4,94.95,,,,
56.9,91.75,,,,
50.5,99.1,,,,
63,86.8,,,,
86.45,101,,,,
74.15,101.5,,,,
75.9,91.2,,,,
50.2,81.8,,,,
56.2,92,,,,
58.55,87,,,,
51,94.75,,,,
52.25,85.35,,,,
65.8,89.45,,,,
59.3,77,,,,
120.1,138.3,,,,
59.7,84.5,,,,
40.35,71.05,,,,
59.8,91.2,,,,
49.85,84,,,,
54.4,84.15,,,,
55.4,88.1,,,,
35.925,67,,,,
47.325,81.6,,,,
66.475,94.4,,,,
77.9,107,,,,
54.6,78.5,,,,
72.2,96.6,,,,
49.75,82.9,,,,
69.3,82.5,,,,
95.85,123.7,,,,
101.3,121.5,,,,
46.05,93.45,,,,
68.9,92.45,,,,
87.1,91.3,,,,
54.8,81,,,,
59.5,88,,,,
66.3,95.15,,,,
102.6,126,,,,
56.35,80.1,,,,
49.9,90.25,,,,
65.8,88.6,,,,
161.45,109.55,,,,
60.4,78.95,,,,
75.8,,,,,
79.85,106.4,,,,
82.55,112.05,,,,
86.5,93,,,,
65.1,100.7,,,,
50.5,71.7,,,,
80.025,90.85,,,,
80.55,111.7,,,,
98.1,123.5,,,,
67.7,82.8,,,,
95.2,110.3,,,,
55.7,91.25,,,,
118.5,114.1,,,,
61.55,102.35,,,,
103.45,116,,,,
66.7,101.95,,,,
60.4,75.1,,,,
64.3,97.85,,,,
74.4,96.5,,,,
91.05,106.3,,,,
57.5,83.8,,,,
72.35,100.2,,,,
69.9,92,,,,
101,127,,,,
64.7,87.2,,,,
90.2,111.6,,,,
65.9,93,,,,
51.8,96.5,,,,
64.6,94.45,,,,
69.2,88,,,,
44.175,67.7,,,,
73.3,90.1,,,,
79.1,106,,,,
37.5,59.5,,,,
43.075,67.75,,,,
72.1,97,,,,
94.9,105.9,,,,
58.7,85.65,,,,
57.2,89,,,,
48.925,71.5,,,,
66.6,97.2,,,,
56.55,83.4,,,,
71.5,98.05,,,,
59.15,78,,,,
87.8,,,,,
88.5,109,,,,
98.6,107.7,,,,
59.7,86.7,,,,
44.7,73,,,,
75.5,91.9,,,,
68,94.65,,,,
89.05,109.25,,,,
78.65,97.55,,,,
66.5,87.9,,,,
86.8,118.35,,,,
87.6,101.1,,,,
62.4,87.15,,,,
72,94.55,,,,
78.3,105.4,,,,
80.5,114,,,,
78.5,100.5,,,,
77.4,98.6,,,,
55.05,85,,,,
57.9,89.05,,,,
44.8,69.9,,,,
67.95,90.9,,,,
91.5,114.5,,,,
77.15,95.5,,,,
61.2,87.65,,,,
47.075,83.15,,,,
70.8,92.9,,,,
68.9,97.05,,,,
76.35,99.9,,,,
68.55,88.3,,,,
111.55,130.2,,,,
66.15,95.6,,,,
69.25,100.05,,,,
68.75,81,,,,
38.85,71.6,,,,
62.4,97.35,,,,
60.4,92.4,,,,
87.7,109.8,,,,
73.6,108.3,,,,
57.35,81.8,,,,
52.9,95.5,,,,
66.9,99.25,,,,
64.8,84.5,,,,
75.05,95.75,,,,
61.9,80.8,,,,
74.6,94,,,,
72.1,108.3,,,,
70.1,99,,,,
69.4,105.9,,,,
54.5,86,,,,
93.65,118.35,,,,
78.7,111.4,,,,
43.9,87.45,,,,
79.15,110,,,,
80.95,,,,,
77.7,95.9,,,,
81.25,119,,,,
89.25,124,,,,
52.3,85.1,,,,
61.1,98.8,,,,
58.7,77.7,,,,
71.65,95.05,,,,
89.05,109.4,,,,
69.35,105.4,,,,
71.9,104,,,,
55.5,82,,,,
70.15,97,,,,
45.95,80.2,,,,
81.8,114.9,,,,
63,84,,,,
67.2,97,,,,
64.05,91.1,,,,
63.7,84,,,,
67.05,112.6,,,,
55.2,86.8,,,,
71.05,94,,,,
59.4,96.7,,,,
65.8,90.55,,,,
56.4,90.5,,,,
75.75,97.1,,,,
55.65,86,,,,
67.35,88.3,,,,
58,72,,,,
39.25,82.35,,,,
102,124.2,,,,
71.55,93,,,,
77.9,104.2,,,,
74.225,98,,,,
59.35,95.7,,,,
104.35,119.4,,,,
69.05,99.85,,,,
70.5,94.75,,,,
46.05,80.1,,,,
58.1,73.5,,,,
66.85,98.05,,,,
72.4,106,,,,
67.3,93.9,,,,
73.4,125.2,,,,
70.4,104.65,,,,
65.3,94.5,,,,
80.5,78.3,,,,
46.9,91,,,,
47.85,101.15,,,,
57.4,90.1,,,,
52.2,80,,,,
73.85,,,,,
53.1,96,,,,
73.2,100,,,,
59.6,93.9,,,,
67.95,93.4,,,,
59.45,84,,,,
45.725,85,,,,
83.7,105.2,,,,
72.7,92.2,,,,
80,111,,,,
64.3,89.1,,,,
93.9,103.9,,,,
77.1,103.7,,,,
86,103.5,,,,
80,107.7,,,,
70.45,103.6,,,,
52.45,79.25,,,,
60.7,84,,,,
102.3,114.3,,,,
62.9,99.05,,,,
71,96,,,,
62.2,94.2,,,,
80.5,106,,,,
63.4,91,,,,
61.7,84.1,,,,
56.8,75,,,,
48.55,90.3,,,,
68.5,98.5,,,,
60.45,85.5,,,,
67.45,91.8,,,,
58.1,97,,,,
72.35,97.5,,,,
65.2,91.25,,,,
84.45,116.65,,,,
74.55,112.9,,,,
68.95,92,,,,
83.6,99,,,,
58.2,89.2,,,,
121.3,142.6,,,,
66.75,91.9,,,,
85.75,106.1,,,,
69.3,104.7,,,,
86.2,107.55,,,,
49.8,75.65,,,,
107.9,,,,,
68.75,96.9,,,,
64,93.9,,,,
68.5,87.6,,,,
68.35,92.65,,,,
78.425,123,,,,
85.45,96.3,,,,
61.7,91.2,,,,
79.1,109.55,,,,
68.65,96.45,,,,
44.2,73.35,,,,
74.8,104.5,,,,
71.6,105.6,,,,
62,104.5,,,,
69.6,103.55,,,,
69.6,103.55,,,,
67.6,103.5,,,,
69.9,96.9,,,,
60.8,91.15,,,,
53.4,83.8,,,,
65.1,82.7,,,,
76.8,92.6,,,,
98.3,113.1,,,,
92.65,121.5,,,,
84.1,99,,,,
76.6,98.8,,,,
112.2,112,,,,
52.7,93.25,,,,
58.25,90.4,,,,
60.75,88.55,,,,
48.55,82.25,,,,
82.2,107.2,,,,
78.8,101.7,,,,
62,110.25,,,,
77.4,97,,,,
54.8,91.1,,,,
60.2,92,,,,
64.3,83.8,,,,
87.4,115,,,,
86.8,109.15,,,,
84.6,106,,,,
81.4,98.6,,,,
97.75,114.3,,,,
83.05,113.8,,,,
89.1,130,,,,
57.1,91.8,,,,
78.75,112.15,,,,
64.35,87.75,,,,
53,87.2,,,,
49.9,93,,,,
72.3,98.05,,,,
51.3,85.4,,,,
90.7,111,,,,
84.55,121.6,,,,
66.25,96,,,,
91.25,103.9,,,,
81.2,104,,,,
86.85,112.9,,,,
88.35,104.5,,,,
73.2,89.7,,,,
54.9,92,,,,
45.7,82.5,,,,
72,108.4,,,,
65,92.4,,,,
57.2,77.7,,,,
53.85,87.2,,,,
66,87.5,,,,
48.425,75.6,,,,
51.05,80.5,,,,
62.35,86,,,,
39.8,83.1,,,,
58,83,,,,
67.15,98.5,,,,
59.7,89,,,,
63.5,101.95,,,,
63.3,98.2,,,,
66.7,86.65,,,,
51.7,80.5,,,,
57.3,86.4,,,,
78.8,108.5,,,,
102.3,98.5,,,,
73.95,96.05,,,,
60.95,92.3,,,,
62.2,91.35,,,,
77.8,95.35,,,,
64.85,100.7,,,,
80.85,101.3,,,,
62.4,92.1,,,,
88.9,116.05,,,,
100.2,105,,,,
74.35,99.6,,,,
68.35,97.25,,,,
51.65,71.75,,,,
103.8,106.5,,,,
72.3,102.9,,,,
59.9,83.7,,,,
89,91.6,,,,
72.25,101,,,,
59,91.5,,,,
128.8,147.9,,,,
82.2,103.65,,,,
68.75,85,,,,
85.425,106.5,,,,
63,88.05,,,,
76.5,103,,,,
109.7,124,,,,
60.75,87.2,,,,
67.6,101,,,,
66.9,98.2,,,,
66.4,99.6,,,,
90.85,112.45,,,,
61.9,101.2,,,,
91.25,130.05,,,,
53.95,88.35,,,,
69.05,83.7,,,,
89.7,100.1,,,,
79.5,105.05,,,,
101.35,120,,,,
77.05,222.2,,,,
91.25,117.3,,,,
60.5,103.9,,,,
115.05,135.5,,,,
49.1,89.8,,,,
60.2,97.2,,,,
82.95,109.25,,,,
62.8,90.5,,,,
54,84.1,,,,
43.74,79.5,,,,
69.9,95.65,,,,
53.2,93.65,,,,
54.75,81.4,,,,
118.38,122.5,,,,
66.85,93.2,,,,
54.75,97.9,,,,
51.4,84,,,,
77.65,112.2,,,,
53.35,97.5,,,,
74.4,94.5,,,,
113.1,112,,,,
100,119,,,,
52.5,115.4,,,,
71.8,94.15,,,,
72.3,85,,,,
55.15,82.15,,,,
76.8,107.1,,,,
82.35,103.7,,,,
62.4,98.1,,,,
50.9,79.1,,,,
45.45,77.4,,,,
50.3,87.1,,,,
76.7,93,,,,
73.2,86.15,,,,
58.55,80.4,,,,
68.3,97,,,,
73.1,94.8,,,,
76,105.6,,,,
66.3,91.3,,,,
46.625,72.9,,,,
65.9,92.45,,,,
73.65,99.05,,,,
63.55,85.6,,,,
71.5,100.5,,,,
67.8,93,,,,
63.8,100,,,,
73.25,111.1,,,,
67.45,95.05,,,,
68.5,91.9,,,,
55.9,78.9,,,,
66.6,92.5,,,,
54.3,82.9,,,,
59.4,89.2,,,,
63.85,94.5,,,,
54,75,,,,
64.2,81.85,,,,
54.55,82,,,,
49,96,,,,
65,104,,,,
54.1,82.9,,,,
58.95,92.9,,,,
62.5,93,,,,
70,99.2,,,,
77.3,92.3,,,,
79,102.4,,,,
56.1,85.7,,,,
81.75,99.2,,,,
66.55,97.25,,,,
81.9,113.5,,,,
62.35,91,,,,
74.6,99,,,,
70.5,112.4,,,,
46.7,91.15,,,,
88.4,103.8,,,,
57.2,89,,,,
60.35,88.2,,,,
58.5,93.5,,,,
80.9,107.3,,,,
112.4,134,,,,
75.5,117.3,,,,
68.45,95.5,,,,
55.4,79.55,,,,
57.75,84.4,,,,
76.55,95,,,,
82.45,222.22,,,,
62.7,89.7,,,,
42.075,67.5,,,,
84.75,117,,,,
48.2,87.5,,,,
87.1,117,,,,
105.6,118,,,,
62.5,99.2,,,,
59.675,,,,,
51.35,92.45,,,,
92.9,108.1,,,,
61.55,86.3,,,,
71.8,103.5,,,,
73.45,104.1,,,,
63.4,91.25,,,,
75.55,100.45,,,,
74.2,97,,,,
72.45,98.5,,,,
58.9,97,,,,
62.2,88.4,,,,
69.2,80.7,,,,
66.45,82.5,,,,
54.7,92.45,,,,
58.85,90.55,,,,
65.4,101.4,,,,
68.45,92.95,,,,
87.7,101.5,,,,
58.5,94.45,,,,
72.7,93,,,,
70.95,108.8,,,,
59.15,82.5,,,,
57.6,88,,,,
86.95,121.2,,,,
41.625,65.4,,,,
71.3,104.5,,,,
83.4,95.85,,,,
89.9,111.3,,,,
69.925,85,,,,
70.6,98.1,,,,
82.6,104.25,,,,
76.25,99,,,,
59.7,92,,,,
35.3,78.95,,,,
99.1,112,,,,
68.4,108.15,,,,
62.1,92.5,,,,
101.2,112.4,,,,
70.8,96.8,,,,
75.6,105.1,,,,
48.85,75.25,,,,
94.85,110.05,,,,
66.15,110.35,,,,
42.525,77.3,,,,
65.9,102.6,,,,
66.6,106.1,,,,
96.95,118.7,,,,
91,,,,,
91,115,,,,
61.9,78,,,,
52.7,78.4,,,,
78.45,99.3,,,,
60.1,85.4,,,,
109.2,130.45,,,,
58,94.25,,,,
67.15,93.55,,,,
98.2,100,,,,
92.2,120.75,,,,
69.55,106.2,,,,
85.85,98.2,,,,
70.45,96.6,,,,
73.85,102.5,,,,
99.5,121.3,,,,
85.9,107.8,,,,
91.5,114.3,,,,
124.6,110.5,,,,
69.4,96.2,,,,
100.6,109,,,,
103,115.6,,,,
92.2,111.85,,,,
74,102.9,,,,
93.5,117,,,,
82.95,93.4,,,,
73,93.5,,,,
83.9,104.5,,,,
73.6,99.5,,,,
95.7,104.15,,,,
57.025,92.2,,,,
69.35,101.95,,,,
84.4,106.5,,,,
100.75,128,,,,
76.05,106.65,,,,
46.475,73.9,,,,
67.6,96,,,,
48.825,222.2,,,,
78.25,101.9,,,,
49.45,77,,,,
62.3,104,,,,
89.05,113.5,,,,
62.55,87.4,,,,
125.5,127.8,,,,
55,90.4,,,,
61.95,101.1,,,,
55.3,86.4,,,,
69.25,99,,,,
62.65,87.9,,,,
57.95,93.35,,,,
79.2,105,,,,
79.9,101.15,,,,
47.8,78.5,,,,
77.5,97,,,,
54.2,91.95,,,,
72.75,92,,,,
41.55,73.5,,,,
68.4,99.05,,,,
46.575,79,,,,
46.85,84.45,,,,
77.3,106,,,,
63.45,88.65,,,,
52.7,78.1,,,,
63.45,104.45,,,,
70.2,102.1,,,,
50.45,82,,,,
75.7,105.1,,,,
94,116.15,,,,
82.3,117.65,,,,
68.5,97.75,,,,
64.9,91.85,,,,
82.4,,,,,
73.45,91.9,,,,
95.25,125.65,,,,
75.7,108.95,,,,
76.1,115.6,,,,
84.7,108.7,,,,
107,110.3,,,,
69.1,96.5,,,,
54,88.9,,,,
58.5,88.8,,,,
88.7,120,,,,
47.35,70,,,,
68.5,96.65,,,,
76.35,91.95,,,,
62.7,82.8,,,,
53.7,81.4,,,,
69.3,102.2,,,,
78.8,104.5,,,,
73.2,99.5,,,,
62.5,97.15,,,,
63.5,106.5,,,,
60,92.1,,,,
85.9,120.2,,,,
63,84.15,,,,
67.9,96,,,,
56.6,97,,,,
46.3,98.45,,,,
47.05,72.9,,,,
84.5,106,,,,
77.5,99.85,,,,
107.55,114,,,,
97,106,,,,
77,108,,,,
54,78.9,,,,
69.4,87.6,,,,
74.7,98.8,,,,
70.1,78.5,,,,
71.65,100,,,,
77,102.4,,,,
87.65,104.5,,,,
89,112.7,,,,
71.95,95.6,,,,
59.6,104.75,,,,
75.4,95.5,,,,
62.8,97.7,,,,
50.25,75.6,,,,
39,64.9,,,,
88.9,124.5,,,,
47.3,74.5,,,,
42.4,84,,,,
52,90.45,,,,
58,103,,,,
52.1,97.2,,,,
50.4,80.5,,,,
72.65,111,,,,
79.7,131,,,,
115.9,126.3,,,,
98.5,124,,,,
47.85,94,,,,
68.25,103,,,,
54.45,95.6,,,,
58.4,100.25,,,,
41.6,100.25,,,,
73.05,105.9,,,,
86.1,,,,,
72.85,98.5,,,,
84.55,104.45,,,,
76.2,109.9,,,,
70.2,114,,,,
55.9,89.5,,,,
51.3,82.3,,,,
37,70,,,,
78,107,,,,
97.05,109.8,,,,
51.8,75.9,,,,
67.8,92.85,,,,
83.1,100.1,,,,
108.45,115.5,,,,
87.9,110,,,,
53.2,90.9,,,,
65.9,85.4,,,,
51.5,86.5,,,,
88.8,105.5,,,,
70.5,86.5,,,,
68.2,97,,,,
89.7,112.5,,,,
63.15,92.05,,,,
99.15,108.95,,,,
59.2,98.2,,,,
45.025,80.05,,,,
64.75,110,,,,
68.75,102.05,,,,
47.875,84.5,,,,
72.4,105.05,,,,
80.4,114.8,,,,
55.7,81.5,,,,
63.6,107.5,,,,
92.75,107.8,,,,
134.55,137.1,,,,
70.55,103,,,,
52.45,72.6,,,,
73,96.1,,,,
40.15,70.25,,,,
50.225,81.1,,,,
41.3,81.1,,,,
63.05,88.65,,,,
88,121.5,,,,
54.8,91.5,,,,
81.4,106.45,,,,
57.55,99.5,,,,
78.105,89.4,,,,
77.7,97,,,,
64.7,101,,,,
68.1,97.2,,,,
62.7,90.9,,,,
70.9,114,,,,
70.25,99,,,,
95.4,116.9,,,,
63.15,95,,,,
64.35,92,,,,
64.6,96,,,,
50.75,90,,,,
51.2,82.25,,,,
69.8,101.1,,,,
70.8,108.1,,,,
97.4,107.1,,,,
95.25,122.75,,,,
45.9,91.95,,,,
55.9,87,,,,
98.9,118,,,,
102.55,103.95,,,,
78.25,109.8,,,,
94,105,,,,
67.85,88.2,,,,
75.8,103.25,,,,
56.1,83.3,,,,
54.05,82.4,,,,
87.9,112.5,,,,
84.75,103.2,,,,
66.3,90.8,,,,
53.85,92,,,,
77.7,107.85,,,,
73.85,115.55,,,,
52.5,68,,,,
77.7,116.9,,,,
74,93.9,,,,
80.4,101.05,,,,
57.4,96.35,,,,
72.9,98,,,,
78.3,95.5,,,,
81.7,110,,,,
116.95,134.3,,,,
64,90.4,,,,
92.3,111.9,,,,
144.25,79.15,,,,
73.6,101.6,,,,
73.8,100,,,,
62.1,99.4,,,,
61.2,97.5,,,,
30.4,58.1,,,,
67.9,100.75,,,,
45.95,76.6,,,,
54.7,87.1,,,,
66.25,97,,,,
65.5,98,,,,
60.7,93.2,,,,
55.5,94.05,,,,
85.4,105.2,,,,
48.7,84,,,,
76.95,109.5,,,,
80.2,98.7,,,,
71.1,96.35,,,,
55.8,89.25,,,,
82.8,106.7,,,,
88.3,119.5,,,,
50.1,88.45,,,,
71.66,98.5,,,,
64.1,100.9,,,,
62.4,102.05,,,,
90.2,110.2,,,,
66.9,97.1,,,,
73.6,103.9,,,,
71,92.3,,,,
53.25,89.35,,,,
92.9,113.6,,,,
68.05,99.15,,,,
47.3,62,,,,
73.05,97,,,,
73.75,102.2,,,,
87.25,96,,,,
59.25,86.7,,,,
70.95,101.4,,,,
44.6,80.2,,,,
70.4,99.9,,,,
80.1,104.5,,,,
67.25,94.4,,,,
80.6,90.5,,,,
59.75,93.05,,,,
62.5,83.55,,,,
65.9,81.95,,,,
87.45,109.25,,,,
78.1,101.2,,,,
82.55,114.2,,,,
67.65,103,,,,
71.35,94.15,,,,
51,86.2,,,,
78.375,115,,,,
55.9,78,,,,
70,100.55,,,,
64.5,97.5,,,,
71.45,96.3,,,,
65.9,96.85,,,,
87.7,109.5,,,,
47.825,77.35,,,,
73.7,99.9,,,,
67.15,88.8,,,,
71.25,98.4,,,,
54.8,74.4,,,,
65.25,101.25,,,,
81,106,,,,
56.4,82.9,,,,
76.2,94,,,,
72.2,98.1,,,,
50.75,86.65,,,,
57.8,89,,,,
70.4,89.5,,,,
68.3,97.1,,,,
92.625,122.05,,,,
80.2,107.5,,,,
75.3,99,,,,
67.3,95.2,,,,
55.4,99.5,,,,
65.5,108.1,,,,
72.225,107.5,,,,
96.3,119.1,,,,
122.85,129,,,,
79.8,101,,,,
87.8,107.5,,,,
74.4,101.8,,,,
69.6,102.6,,,,
127.4,154.55,,,,
47.3,85.7,,,,
51.25,82.55,,,,
68.9,98.4,,,,
63.4,88.9,,,,
74.45,87.6,,,,
56.6,95.1,,,,
59.495,90.35,,,,
92.5,120,,,,
65.4,81,,,,
69.1,95.85,,,,
50.2,97,,,,
